SOBM|82934C102|2007-12-20 00:00:00|1.05|1.06|1.01|1.02|92876
SMID|832156103|2007-12-20 00:00:00|1.63|1.7|1.63|1.7|4055
SKVI|830703104|2007-12-20 00:00:00|0.15|0.16|0.14|0.15|94662
SEWC|818346108|2007-12-20 00:00:00|0.003|0.004|0.003|0.004|173666
SKFT|86332V109|2007-12-20 00:00:00|0.011|0.0149|0.01|0.014|512400
SDGL|813714102|2007-12-20 00:00:00|0.156|0.156|0.145|0.156|371925
RGRP|776349201|2007-12-20 00:00:00|0.21|0.21|0.19|0.2|470245
RENG|\N|2007-12-20 00:00:00|0.06|0.08|0.06|0.08|5236
MTKN|\N|2007-12-20 00:00:00|0.04|0.04|0.04|0.04|1000
AMXG|\N|2007-12-20 00:00:00|0.14|0.15|0.14|0.15|5000
PDOB|74101A100|2007-12-20 00:00:00|9.0|9.0|9.0|9.0|200
NVNT|670085109|2007-12-20 00:00:00|1.0|1.0|1.0|1.0|1200
NNUP|655212207|2007-12-20 00:00:00|0.61|0.75|0.61|0.75|21285
MHII|\N|2007-12-20 00:00:00|0.0002|0.0002|0.0001|0.0001|67947269
MANS|56176P104|2007-12-20 00:00:00|0.077|0.08|0.075|0.08|14611
LTUS|545715104|2007-12-20 00:00:00|0.98|0.98|0.96|0.97|28320
LLLI|513665109|2007-12-20 00:00:00|0.035|0.04|0.035|0.035|31300
IDOI|58458E104|2007-12-20 00:00:00|3.75|3.75|3.55|3.6|35650
IDIB|45167M105|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|2567
HFIT|42217V102|2007-12-20 00:00:00|2.55|2.55|2.2|2.55|334650
HDVY|42218R100|2007-12-20 00:00:00|0.068|0.07|0.065|0.07|30100
GVRS|372237107|2007-12-20 00:00:00|1.42|1.42|1.32|1.32|7485
GPRM|37946Q101|2007-12-20 00:00:00|0.72|0.8|0.72|0.8|1600
GNOLF|371924101|2007-12-20 00:00:00|0.56|0.609|0.55|0.58|312450
FLIP|30266R106|2007-12-20 00:00:00|0.017|0.017|0.016|0.016|710480
FETM|314645102|2007-12-20 00:00:00|22.0|22.0|22.0|22.0|112
EYII|26928R104|2007-12-20 00:00:00|0.0006|0.0007|0.0006|0.0007|2015880
ENDE|29259F103|2007-12-20 00:00:00|0.0185|0.019|0.0175|0.019|342462
DVBC|25470B103|2007-12-20 00:00:00|13.0|13.45|13.0|13.45|5800
CYBA|138752100|2007-12-20 00:00:00|18.0|18.0|18.0|18.0|1650
DEGH|682857404|2007-12-20 00:00:00|0.15|0.15|0.15|0.15|5000
CYGX|232825109|2007-12-20 00:00:00|0.18|0.2|0.17|0.18|132240
CWTD|16945T209|2007-12-20 00:00:00|0.1|0.11|0.08|0.08|165589
CNUV|45841J106|2007-12-20 00:00:00|0.13|0.14|0.12|0.13|168121
CLHRF|218002202|2007-12-20 00:00:00|0.595|0.6085|0.5785|0.5785|750
CMEG|\N|2007-12-20 00:00:00|0.005|0.0055|0.005|0.005|160000
AVXT|053495305|2007-12-20 00:00:00|0.15|0.15|0.1|0.1|45125
ALLP|018773309|2007-12-20 00:00:00|0.02|0.02|0.018|0.018|345802
XAA|027649102|2007-12-20 00:00:00|12.85|12.85|12.25|12.75|31800
VIM|920928108|2007-12-20 00:00:00|13.38|13.43|13.25|13.37|25700
VBF|920955101|2007-12-20 00:00:00|16.55|16.68|16.53|16.53|19200
SNVH|87163H102|2007-12-20 00:00:00|0.05|0.05|0.022|0.03|441349
RYFL|78027P109|2007-12-20 00:00:00|13.6|13.6|13.5|13.5|1850
SAMC|79604V105|2007-12-20 00:00:00|1.5|1.5|1.486|1.5|4908
RPSD|762014108|2007-12-20 00:00:00|7.49|7.49|7.49|7.49|5600
RISKA|767720204|2007-12-20 00:00:00|6.6|6.6|6.6|6.6|1500
RGBL|74956W108|2007-12-20 00:00:00|0.4|0.45|0.4|0.45|20376
PXIAU|71907X201|2007-12-20 00:00:00|8.08|8.1|8.08|8.1|9100
PRSI|737212100|2007-12-20 00:00:00|34.2|34.2|34.2|34.2|300
POLGB|731745303|2007-12-20 00:00:00|20.05|20.05|20.01|20.01|400
NXTI|65336T104|2007-12-20 00:00:00|0.13|0.13|0.13|0.13|25000
NXHZ|98425U104|2007-12-20 00:00:00|0.16|0.16|0.16|0.16|500
NPDV|637132101|2007-12-20 00:00:00|2.16|2.25|2.16|2.25|5638
NTFY|669956104|2007-12-20 00:00:00|0.17|0.17|0.17|0.17|5000
MVLY|60520E104|2007-12-20 00:00:00|10.25|10.25|10.25|10.25|1500
MHME|61970P102|2007-12-20 00:00:00|0.4|0.4|0.38|0.4|39000
MHBC|59451T106|2007-12-20 00:00:00|6.75|6.75|6.5|6.5|1000
LPTC|52186M108|2007-12-20 00:00:00|0.25|0.52|0.25|0.52|1425
IMTS|45839P106|2007-12-20 00:00:00|0.008|0.01|0.008|0.01|110000
IRBL|45773P104|2007-12-20 00:00:00|0.13|0.135|0.125|0.125|1216976
IMTO|549603207|2007-12-20 00:00:00|0.51|0.51|0.45|0.45|3000
HSYT|43737T106|2007-12-20 00:00:00|1.05|1.05|1.05|1.05|150
HMCU|423511302|2007-12-20 00:00:00|1.01|1.25|1.01|1.1|3300
HRID|44860F103|2007-12-20 00:00:00|0.21|0.21|0.21|0.21|1215
GSPAU|37946Y401|2007-12-20 00:00:00|4.75|4.75|4.75|4.75|500
FSMO|34958F206|2007-12-20 00:00:00|5.76|5.76|5.76|5.76|5000
EVTN|29403V103|2007-12-20 00:00:00|0.6|0.66|0.53|0.53|19200
DMSP|25459N102|2007-12-20 00:00:00|0.33|0.39|0.33|0.39|600
CPWB|98415Y306|2007-12-20 00:00:00|0.038|0.038|0.03|0.03|10541
CNSO|12619C101|2007-12-20 00:00:00|0.75|0.8|0.75|0.8|1000
CDGD|132198201|2007-12-20 00:00:00|0.55|0.92|0.55|0.75|5335
CBBC|20365U100|2007-12-20 00:00:00|10.25|10.25|10.0|10.0|450
BWTL|10259P101|2007-12-20 00:00:00|1.9|1.9|1.9|1.9|491
AXREF|022912109|2007-12-20 00:00:00|0.5455|0.5455|0.5455|0.5455|500
ASAM|04621M102|2007-12-20 00:00:00|0.57|0.6|0.57|0.6|3000
TCN|\N|2007-12-20 00:00:00|12.99|13.14|12.99|13.02|900
SEL|816344105|2007-12-20 00:00:00|9.66|9.6822|9.66|9.68|17600
SBW|957668106|2007-12-20 00:00:00|12.67|12.7099|12.58|12.6|22900
GPSI|37948D108|2007-12-20 00:00:00|0.009|0.009|0.003|0.009|472500
ICII|452729106|2007-12-20 00:00:00|0.0014|0.0014|0.0014|0.0014|54000
PIF|45809F104|2007-12-20 00:00:00|12.41|12.43|12.37|12.42|196100
NTL|656567401|2007-12-20 00:00:00|20.99|21.0|20.31|20.52|3700
NRT|659310106|2007-12-20 00:00:00|34.1|34.46|33.42|34.0|8900
NPF|670988104|2007-12-20 00:00:00|12.65|12.71|12.61|12.7|51000
NNP|67062R104|2007-12-20 00:00:00|13.65|13.83|13.55|13.78|70400
NIF|670987106|2007-12-20 00:00:00|12.9|12.9|12.8|12.84|102800
NCP|\N|2007-12-20 00:00:00|12.86|12.98|12.86|12.97|37700
NCA|67062C107|2007-12-20 00:00:00|8.81|8.86|8.77|8.83|80300
ATTL|04649A106|2007-12-20 00:00:00|0.006|0.006|0.006|0.006|36700
MFT|09254T100|2007-12-20 00:00:00|12.23|12.26|12.23|12.25|14600
LBF|23338W104|2007-12-20 00:00:00|8.4|8.41|8.32|8.41|10200
KST|23338N104|2007-12-20 00:00:00|11.34|11.3899|11.27|11.27|8000
KGS|PSEUDO1389030|2007-12-20 00:00:00|23.91|24.09|23.8|24.0|135600
UVUM|831698105|2007-12-20 00:00:00|0.085|0.0998|0.085|0.092|437250
GSP|06738C794|2007-12-20 00:00:00|51.73|51.94|51.5401|51.55|12100
GRR|04516T105|2007-12-20 00:00:00|27.26|28.11|27.1|27.83|13600
GPM|374292100|2007-12-20 00:00:00|21.0|21.0541|20.85|20.87|251700
GGT|36239Q109|2007-12-20 00:00:00|12.49|12.56|12.21|12.364|26900
FDI|347200107|2007-12-20 00:00:00|13.82|13.93|13.8|13.81|7600
EOE|278271101|2007-12-20 00:00:00|15.95|16.03|15.8|15.85|29300
CMK|195762109|2007-12-20 00:00:00|7.81|7.88|7.72|7.84|30100
CGO|128118106|2007-12-20 00:00:00|18.75|18.8|18.14|18.34|32300
BNY|09248L106|2007-12-20 00:00:00|15.56|15.7|15.56|15.6|13600
BHK|09249E101|2007-12-20 00:00:00|11.75|11.837|11.72|11.75|125600
WRTLQ|948774104|2007-12-20 00:00:00|0.001|0.0018|0.001|0.0015|46500
WAVO|944027101|2007-12-20 00:00:00|0.0006|0.0006|0.0006|0.0006|12600
UMCN|902846104|2007-12-20 00:00:00|0.07|0.07|0.07|0.07|5000
TWKGQ|G9032C109|2007-12-20 00:00:00|\N|0.0009|0.0009|0.0009|198855
UFMG|913708103|2007-12-20 00:00:00|6.0|6.0|6.0|6.0|100
TSHO|892652108|2007-12-20 00:00:00|0.44|0.44|0.44|0.44|250
TRINQ|89668P209|2007-12-20 00:00:00|0.055|0.055|0.055|0.055|7275
TROY|89733N106|2007-12-20 00:00:00|4.31|4.31|4.25|4.25|5462
TEVT|878508100|2007-12-20 00:00:00|0.022|0.022|0.016|0.018|94000
SDRC|826151102|2007-12-20 00:00:00|0.034|0.035|0.034|0.035|40000
SGRZ|861837102|2007-12-20 00:00:00|0.0001|0.002|0.0001|0.002|81000
ROWC|779528108|2007-12-20 00:00:00|0.0002|0.0002|0.0001|0.0001|15250
PROXQ|744283201|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|6200
PSOF|742646102|2007-12-20 00:00:00|0.003|0.004|0.003|0.004|40110
PHGW|719208100|2007-12-20 00:00:00|0.1|0.1|0.1|0.1|8000
PCAI|71657T103|2007-12-20 00:00:00|0.08|0.08|0.08|0.12|6000
NHYB|63644U103|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|564955
MRVT|604690107|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|24600
LSKI|538029208|2007-12-20 00:00:00|0.02|0.02|0.02|0.02|100
LEGL|52464M101|2007-12-20 00:00:00|0.015|0.015|0.015|0.015|55000
KLMK|498589100|2007-12-20 00:00:00|0.04|0.04|0.039|0.039|24199
JVDT|\N|2007-12-20 00:00:00|1.1|1.1|1.1|1.1|232
IVCO|461294100|2007-12-20 00:00:00|0.0015|0.0015|0.001|0.001|99710
JCDS|47214A100|2007-12-20 00:00:00|0.0006|0.0006|0.0004|0.0004|6550760
INIV|45768A302|2007-12-20 00:00:00|0.03|0.035|0.03|0.035|16300
IBXG|449229103|2007-12-20 00:00:00|0.0002|0.0002|0.0002|0.0002|30500
HENL|42550V107|2007-12-20 00:00:00|0.0006|0.0006|0.0006|0.0006|100
GUCO|386532402|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|450
GOPL|37246F102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|3697
DOWJB|260561204|2007-12-20 00:00:00|40.0|40.0|40.0|40.0|220
DELI|476523402|2007-12-20 00:00:00|11.1|11.1|11.1|11.1|969
PLE|722903101|2007-12-20 00:00:00|11.05|11.25|10.9|11.25|17300
CAML|133221309|2007-12-20 00:00:00|0.03|0.03|0.021|0.021|1000
BSYI|09068L103|2007-12-20 00:00:00|0.43|0.43|0.4|0.4|8500
AMESQ|030789507|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|300
AERN|000944108|2007-12-20 00:00:00|0.002|0.002|0.002|0.002|100
VSYS|92829M107|2007-12-20 00:00:00|0.35|0.4|0.35|0.4|6200
VOSC|92856L105|2007-12-20 00:00:00|0.018|0.018|0.018|0.018|5000
IPT|46261R107|2007-12-20 00:00:00|0.23|0.24|0.23|0.23|11099
TYCB|876838103|2007-12-20 00:00:00|38.25|38.25|38.25|38.25|600
IG|449575109|2007-12-20 00:00:00|1.08|1.08|1.0|1.07|7000
TOTG|90212C108|2007-12-20 00:00:00|0.025|0.025|0.025|0.025|8500
TEGC|88602Q109|2007-12-20 00:00:00|0.2|0.2|0.2|0.2|48000
SBAZ|856121108|2007-12-20 00:00:00|24.7|24.7|24.7|24.7|200
RRPH|562673103|2007-12-20 00:00:00|0.06|0.065|0.048|0.05|348898
RKLC|773108105|2007-12-20 00:00:00|0.0201|0.023|0.0201|0.023|46350
QNBC|74726N107|2007-12-20 00:00:00|22.83|22.83|22.83|22.83|200
PVMCE|72301P109|2007-12-20 00:00:00|0.023|0.023|0.023|0.023|5000
EDA.U|292577202|2007-12-20 00:00:00|24.94|25.46|24.25|24.25|3400
PSCO|743958407|2007-12-20 00:00:00|0.06|0.06|0.06|0.06|3000
PRVH|743923104|2007-12-20 00:00:00|0.032|0.032|0.03|0.032|157500
PRRC|74373C107|2007-12-20 00:00:00|0.11|0.11|0.11|0.11|1500
PPBN|72345E102|2007-12-20 00:00:00|19.91|19.91|19.91|19.91|285
PLMA|697522506|2007-12-20 00:00:00|0.0019|0.0019|0.001|0.001|4540000
PNGB|269310108|2007-12-20 00:00:00|0.77|0.77|0.77|0.77|600
DPW|253862106|2007-12-20 00:00:00|1.35|1.4|1.35|1.3901|2100
PFTI|746091107|2007-12-20 00:00:00|0.4|0.4|0.36|0.4|25000
PFLC|694275108|2007-12-20 00:00:00|14.0|14.0|13.9|13.9|1483
PCCB|702397100|2007-12-20 00:00:00|8.25|8.25|8.25|8.25|1000
PBCE|709792105|2007-12-20 00:00:00|9.7|9.7|9.5|9.5|2149
NSBC|662585108|2007-12-20 00:00:00|14.3|14.5|14.3|14.5|1170
NSLT|63008A107|2007-12-20 00:00:00|0.03|0.03|0.03|0.03|500
NQCI|637269101|2007-12-20 00:00:00|0.09|0.1|0.09|0.1|54000
NBOH|632592101|2007-12-20 00:00:00|16.48|16.48|15.4|15.4|1000
MWXI|624516209|2007-12-20 00:00:00|3.5|3.6|3.5|3.5|2059
MWIS|554042101|2007-12-20 00:00:00|0.12|0.135|0.115|0.125|592264
NANS|63008T106|2007-12-20 00:00:00|0.012|0.015|0.012|0.015|103330
MTBR|238123202|2007-12-20 00:00:00|0.07|0.1|0.07|0.1|5100
ASB|043509108|2007-12-20 00:00:00|0.135|0.16|0.12|0.12|71700
LINN|53620L102|2007-12-20 00:00:00|0.09|0.095|0.09|0.09|62700
LGOV|517104105|2007-12-20 00:00:00|0.0085|0.0085|0.0085|0.0085|40750
KINV|491332102|2007-12-20 00:00:00|27.75|27.75|27.75|27.75|109
ISSG|46034D104|2007-12-20 00:00:00|0.32|0.32|0.31|0.31|10340
IONN|46205P100|2007-12-20 00:00:00|0.04|0.04|0.03|0.03|43688
IIBK|45129P105|2007-12-20 00:00:00|22.8|22.8|22.8|22.8|350
HOUM|44144E104|2007-12-20 00:00:00|0.3|0.3|0.28|0.28|3100
HBRFW|42982Y117|2007-12-20 00:00:00|0.5|0.5|0.5|0.5|6500
GWBC|381312107|2007-12-20 00:00:00|0.6|0.6|0.6|0.6|1400
GSVI|36230D206|2007-12-20 00:00:00|0.17|0.17|0.17|0.17|180
GMUS|37945F106|2007-12-20 00:00:00|1.01|1.01|1.01|1.01|2653
GOCM|37249H105|2007-12-20 00:00:00|0.15|0.15|0.14|0.141|25300
FPND|318224201|2007-12-20 00:00:00|4.0|4.0|4.0|4.0|500
FTME|\N|2007-12-20 00:00:00|0.4|0.4|0.2|0.25|46400
FCOB|319716106|2007-12-20 00:00:00|7.25|7.25|7.0|7.0|848
FCCC|31982L100|2007-12-20 00:00:00|5.0|5.05|5.0|5.0|8400
FCNA|319425104|2007-12-20 00:00:00|5.7|6.0|5.6|5.85|13634
ESIV|29669E100|2007-12-20 00:00:00|0.047|0.047|0.047|0.047|110000
EEGC|291648103|2007-12-20 00:00:00|0.101|0.101|0.095|0.101|19000
EHHAU|27876C206|2007-12-20 00:00:00|8.5|8.5|8.5|8.5|500
EBLC|27032G109|2007-12-20 00:00:00|0.0022|0.0022|0.0022|0.0022|10000
DYNI|267897106|2007-12-20 00:00:00|0.06|0.06|0.06|0.06|23000
DYXC|252838107|2007-12-20 00:00:00|0.029|0.029|0.029|0.029|1000
DNBF|233237106|2007-12-20 00:00:00|16.0|16.25|16.0|16.25|1944
DKDY|23723P409|2007-12-20 00:00:00|0.014|0.03|0.014|0.03|88444
DGTL|25387C103|2007-12-20 00:00:00|0.141|0.141|0.132|0.14|392214
COCBF|190432203|2007-12-20 00:00:00|0.135|0.135|0.105|0.106|138926
COWPP|137003208|2007-12-20 00:00:00|0.04|0.04|0.04|0.04|5000
CMOH|20114L104|2007-12-20 00:00:00|25.3|25.3|25.3|25.3|700
CLXN|125649301|2007-12-20 00:00:00|0.008|0.008|0.007|0.0075|350000
CCFC|14985B105|2007-12-20 00:00:00|14.14|14.14|14.14|14.14|400
BVII|111381109|2007-12-20 00:00:00|2.2|2.2|2.2|2.2|1550
BLRGZ|096005103|2007-12-20 00:00:00|31.0|31.0|31.0|31.0|200
AWWC|004319109|2007-12-20 00:00:00|0.68|0.68|0.68|0.68|1000
ASHI|\N|2007-12-20 00:00:00|0.07|0.1|0.06|0.06|38949
AFFI|00826M103|2007-12-20 00:00:00|0.13|0.13|0.12|0.12|15050
ADVB|00750J100|2007-12-20 00:00:00|0.017|0.019|0.017|0.0175|216300
TCI|893617209|2007-12-20 00:00:00|15.5|15.576|15.39|15.39|1200
NHHC|636380107|2007-12-20 00:00:00|12.6499|12.6499|12.5|12.5|1700
FORTY|346414105|2007-12-20 00:00:00|12.49|12.49|12.2|12.2|500
EUEN|298435108|2007-12-20 00:00:00|0.2|0.2|0.2|0.2|1200
DNAG|23324Q202|2007-12-20 00:00:00|0.0037|0.0041|0.0035|0.0035|3299190
DLOV|23437P208|2007-12-20 00:00:00|0.15|0.18|0.15|0.18|23300
CYDE|PSEUDO1377720|2007-12-20 00:00:00|1.2|1.35|1.01|1.35|7113
GELYF|G3777B103|2007-12-20 00:00:00|\N|0.125|0.105|0.125|374126
CWBK|20084T103|2007-12-20 00:00:00|14.0|14.0|14.0|14.0|3300
ATGYF|037243102|2007-12-20 00:00:00|\N|4.0807|4.0178|4.02|11000
CPEU|159427202|2007-12-20 00:00:00|1.6|1.6|1.42|1.42|38523
CNES|206827206|2007-12-20 00:00:00|0.0001|0.0001|0.0|0.0001|7700000
CLSC|19074Y205|2007-12-20 00:00:00|0.07|0.07|0.07|0.07|5000
CICI|20338K106|2007-12-20 00:00:00|0.215|0.23|0.21|0.22|104770
CEPO|15671E105|2007-12-20 00:00:00|0.011|0.015|0.011|0.011|44700
CDCO|200334100|2007-12-20 00:00:00|10.21|10.36|10.0|10.0|4746
CBLRF|134422609|2007-12-20 00:00:00|0.125|0.129|0.117|0.12|162800
CAPS|14066K206|2007-12-20 00:00:00|0.9|0.9|0.9|0.9|572
BOGA|069827103|2007-12-20 00:00:00|0.38|0.46|0.37|0.44|124800
BOBS|105755201|2007-12-20 00:00:00|7.0|7.0|7.0|7.0|830
BKYF|062896105|2007-12-20 00:00:00|25.0|25.0|25.0|25.0|700
BMRX|09064J201|2007-12-20 00:00:00|1.07|1.09|0.8|0.95|73529
BBDS|08771R100|2007-12-20 00:00:00|0.7|0.7|0.61|0.7|8185
BIOHF|090938101|2007-12-20 00:00:00|0.06|0.074|0.055|0.07|47490
BESV|093440105|2007-12-20 00:00:00|0.175|0.19|0.175|0.19|2500
AVAF|923297303|2007-12-20 00:00:00|1.41|1.41|1.4|1.4|2000
AVSO|05349Y104|2007-12-20 00:00:00|0.85|0.86|0.81|0.81|34499
APDN|03815U102|2007-12-20 00:00:00|0.095|0.1|0.095|0.096|308322
AMRE|33828U203|2007-12-20 00:00:00|0.0002|0.0002|0.0001|0.0001|183328169
ANPG|87929W104|2007-12-20 00:00:00|0.95|1.01|0.95|1.01|17200
AIVN|02687C109|2007-12-20 00:00:00|0.06|0.06|0.06|0.06|5000
ABCP|023164106|2007-12-20 00:00:00|0.42|0.42|0.41|0.41|20400
SOR|836144105|2007-12-20 00:00:00|60.41|60.65|59.31|60.0|14000
PGM|746805100|2007-12-20 00:00:00|9.35|9.37|9.29|9.37|58800
OLP|682406103|2007-12-20 00:00:00|18.88|18.88|17.6101|18.5|37700
NUF|670978105|2007-12-20 00:00:00|12.71|12.7301|12.69|12.7|45600
NPY|67061F101|2007-12-20 00:00:00|12.08|12.12|12.04|12.05|80500
NNF|\N|2007-12-20 00:00:00|12.81|12.86|12.71|12.85|16900
NMP|67101Q109|2007-12-20 00:00:00|12.65|12.79|12.6|12.79|20100
MTS|614115103|2007-12-20 00:00:00|16.02|16.15|15.96|15.96|26300
MJI|09255E102|2007-12-20 00:00:00|13.06|13.07|12.92|13.02|46800
MHF|95766N103|2007-12-20 00:00:00|7.31|7.354|7.17|7.24|80300
MCI|576292106|2007-12-20 00:00:00|29.9|30.64|29.9|30.64|5500
MAY|560905101|2007-12-20 00:00:00|10.0|10.1|9.9|10.06|17400
MIGO|59861T100|2007-12-20 00:00:00|0.16|0.16|0.16|0.16|25000
JLWT|470773102|2007-12-20 00:00:00|1.205|1.28|1.205|1.28|36430
MPV|576299101|2007-12-20 00:00:00|14.2|14.32|14.19|14.19|3000
MGS|591673207|2007-12-20 00:00:00|4.3|4.4|4.3|4.4|1700
HUWHY|448415208|2007-12-20 00:00:00|\N|56.5|55.85|56.25|39776
HINOY|433406204|2007-12-20 00:00:00|\N|62.75|61.65|61.65|550
HINKY|423012202|2007-12-20 00:00:00|\N|32.01|31.5|31.65|40733
HGKGY|438580300|2007-12-20 00:00:00|\N|5.53|5.4|5.4|73386
GRSR|376343109|2007-12-20 00:00:00|0.2|0.22|0.2|0.22|11681
FLXI|338923105|2007-12-20 00:00:00|0.4|0.4|0.4|0.4|1010
FLNA|359528205|2007-12-20 00:00:00|0.05|0.06|0.03|0.05|196347
FFGO|PSEUDO1215994|2007-12-20 00:00:00|0.0002|0.0003|0.0002|0.0003|52611327
EVN|27826U108|2007-12-20 00:00:00|13.8|13.85|13.57|13.69|117300
HUVL|444172100|2007-12-20 00:00:00|57.0|57.0|57.0|57.0|200
HITW|36938Q202|2007-12-20 00:00:00|0.47|0.74|0.47|0.65|409760
GBVS|378970107|2007-12-20 00:00:00|0.009|0.01|0.007|0.01|496418
GFLBA|390528107|2007-12-20 00:00:00|9.0|9.0|9.0|9.0|10800
FGAM|349623108|2007-12-20 00:00:00|0.096|0.096|0.096|0.096|5500
FBAK|32112J106|2007-12-20 00:00:00|2001.0|2035.0|2001.0|2025.0|36
ETLY|\N|2007-12-20 00:00:00|0.19|0.2|0.181|0.185|45057
FCBS|319426102|2007-12-20 00:00:00|22.75|22.75|22.5|22.5|610
DBT|\N|2007-12-20 00:00:00|23.66|24.2|23.66|24.17|3200
CXH|195768106|2007-12-20 00:00:00|9.21|9.32|9.2|9.25|28300
GRX|36246K103|2007-12-20 00:00:00|6.72|6.87|6.7|6.84|18300
HBNC|440407104|2007-12-20 00:00:00|25.05|25.3|25.05|25.3|1700
BLU|095333100|2007-12-20 00:00:00|5.32|5.3999|5.3|5.36|24600
BCA|21987A209|2007-12-20 00:00:00|33.05|34.27|32.9|34.27|21700
AHD|04939R108|2007-12-20 00:00:00|28.0|28.0|27.5|27.5|11200
VPS|924237100|2007-12-20 00:00:00|1.61|1.64|1.6|1.61|10500
DEZ|25043V107|2007-12-20 00:00:00|9.41|9.82|9.41|9.78|30400
CTE|14160C100|2007-12-20 00:00:00|0.7|0.75|0.7|0.71|63295
CEV|27826F101|2007-12-20 00:00:00|13.48|13.5|13.25|13.31|11400
CAW|124867102|2007-12-20 00:00:00|9.7201|9.75|9.72|9.72|4100
BI|078107109|2007-12-20 00:00:00|1.0|1.05|0.95|0.96|26200
ANS|009417106|2007-12-20 00:00:00|1.75|1.88|1.75|1.87|38800
HOMZQ|437305105|2007-12-20 00:00:00|0.05|0.05|0.05|0.05|500
AUTO|052777109|2007-12-20 00:00:00|0.74|0.74|0.74|0.74|4700
AUXO|05334N105|2007-12-20 00:00:00|1.51|1.51|1.39|1.39|27500
ASGMF|053906103|2007-12-20 00:00:00|1.46|1.54|1.45|1.46|8202
AIDO|00763V108|2007-12-20 00:00:00|0.185|0.185|0.185|0.185|9500
SRYS|786699108|2007-12-20 00:00:00|0.25|0.25|0.25|0.25|100
VRDE|923428106|2007-12-20 00:00:00|0.026|0.03|0.026|0.03|117000
VAPH|92232R107|2007-12-20 00:00:00|0.12|0.12|0.12|0.12|200
VSE|92336G106|2007-12-20 00:00:00|15.26|15.71|14.6|15.71|1510977
WSTF|957070105|2007-12-20 00:00:00|3.77|3.8|3.69|3.7|5100
VOXX|050757103|2007-12-20 00:00:00|12.56|12.56|12.01|12.37|54826
WMSI|969493204|2007-12-20 00:00:00|2.18|2.18|2.18|2.18|1700
WNDEF|95988Q108|2007-12-20 00:00:00|1.059|1.4655|1.3054|1.335|7600
TRKG|59515H106|2007-12-20 00:00:00|0.08|0.08|0.05|0.069|153700
DXJ|97717W851|2007-12-20 00:00:00|50.06|50.36|50.06|50.15|14300
NRGX|64125U406|2007-12-20 00:00:00|1.1|1.1|1.1|1.1|9600
BSI|096055108|2007-12-20 00:00:00|11.5101|12.27|11.5101|12.27|1500
USHO|911819100|2007-12-20 00:00:00|0.0002|0.0002|0.0002|0.0002|3000
RXPC|78347P102|2007-12-20 00:00:00|0.001|0.0011|0.001|0.001|294000
RHBT|74955Q102|2007-12-20 00:00:00|0.0001|0.0001|0.0001|0.0001|1000
QPDC|747578409|2007-12-20 00:00:00|4.12|4.18|4.12|4.18|23633
OCCX|67461T107|2007-12-20 00:00:00|0.12|0.12|0.1006|0.1089|531551
FRK|341140101|2007-12-20 00:00:00|64.24|0.0|0.0|63.57|0
LOV|846513203|2007-12-20 00:00:00|4.28|4.36|4.28|4.35|75700
TPA|61744Y199|2007-12-20 00:00:00|10.65|10.65|10.65|10.65|600
SEYR|86770T103|2007-12-20 00:00:00|1.32|2.05|1.3|2.05|1100
PSBQ|69360N108|2007-12-20 00:00:00|26.25|26.25|26.25|26.25|1115
IWTT|45071N108|2007-12-20 00:00:00|0.11|0.11|0.11|0.11|4500
IW|45245S108|2007-12-20 00:00:00|1.54|1.7|1.5|1.65|85300
FUBK|36113R108|2007-12-20 00:00:00|19.05|19.05|19.05|19.05|560
EVOGF|30050D107|2007-12-20 00:00:00|0.9|0.9|0.9|0.9|2500
DMDD|252584107|2007-12-20 00:00:00|0.005|0.005|0.005|0.005|213000
IVWFF|46582W108|2007-12-20 00:00:00|\N|1.7845|1.724|1.724|8200
CCJMF|190135400|2007-12-20 00:00:00|\N|2.078|2.0596|2.0596|2829
CCHEF|17185X108|2007-12-20 00:00:00|\N|0.9128|0.9027|0.9126|13700
CHM|\N|2007-12-20 00:00:00|5.46|5.46|5.46|5.46|2400
CCA|195598107|2007-12-20 00:00:00|11.65|11.75|11.54|11.7|83000
NFBH|64111Y107|2007-12-20 00:00:00|0.05|0.05|0.04|0.04|40100
BDR|093698108|2007-12-20 00:00:00|1.55|1.64|1.5|1.61|5600
ATA|03760F100|2007-12-20 00:00:00|0.47|0.51|0.47|0.47|4200
FKLR|353685100|2007-12-20 00:00:00|0.11|0.11|0.11|0.11|3260
XDRC|984002204|2007-12-20 00:00:00|2.15|2.15|2.15|2.15|1000
XFH|21988G395|2007-12-20 00:00:00|25.55|25.55|25.3|25.3|800
HOST|041560202|2007-12-20 00:00:00|0.007|0.009|0.007|0.009|4612
GGOSF|PSEUDO1276189|2007-12-20 00:00:00|\N|0.4613|0.4613|0.4613|125
GMED|37243C102|2007-12-20 00:00:00|0.004|0.005|0.004|0.0045|144000
GEPT|37940U108|2007-12-20 00:00:00|0.075|0.08|0.075|0.08|59565
